measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,value,upper,lower
2,DALYs (Disability-Adjusted Life Years),173,Gabon,1,Male,22,All ages,294,All causes,3,Rate,2021,48183.9746257447,57628.04360262566,40757.78109215975
2,DALYs (Disability-Adjusted Life Years),173,Gabon,2,Female,22,All ages,294,All causes,3,Rate,2021,37077.46787670642,44363.65050495878,31151.325467962244
2,DALYs (Disability-Adjusted Life Years),79,Finland,1,Male,22,All ages,294,All causes,1,Number,2021,905956.799696944,1011600.0633799401,817606.9361818854
2,DALYs (Disability-Adjusted Life Years),79,Finland,2,Female,22,All ages,294,All causes,1,Number,2021,857538.4346214138,990521.9954237926,749954.140921493
2,DALYs (Disability-Adjusted Life Years),79,Finland,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),79,Finland,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),79,Finland,1,Male,22,All ages,294,All causes,3,Rate,2021,33137.04102652158,37001.138259425075,29905.48180320604
2,DALYs (Disability-Adjusted Life Years),79,Finland,2,Female,22,All ages,294,All causes,3,Rate,2021,30605.00119549594,35351.099881014256,26765.386194733583
2,DALYs (Disability-Adjusted Life Years),149,Palestine,1,Male,22,All ages,294,All causes,1,Number,2021,610096.5911167386,687531.4758058082,537834.9102876472
2,DALYs (Disability-Adjusted Life Years),149,Palestine,2,Female,22,All ages,294,All causes,1,Number,2021,527003.6885899216,616410.8067148895,449262.28191204567
2,DALYs (Disability-Adjusted Life Years),149,Palestine,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),149,Palestine,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),149,Palestine,1,Male,22,All ages,294,All causes,3,Rate,2021,23311.407933462324,26270.146289897628,20550.33445052218
2,DALYs (Disability-Adjusted Life Years),149,Palestine,2,Female,22,All ages,294,All causes,3,Rate,2021,20925.888372231468,24476.00275297124,17838.987780711403
2,DALYs (Disability-Adjusted Life Years),196,South Africa,1,Male,22,All ages,294,All causes,1,Number,2021,18009455.38543452,19137133.78767228,16886158.381564543
2,DALYs (Disability-Adjusted Life Years),196,South Africa,2,Female,22,All ages,294,All causes,1,Number,2021,15220583.102503687,16571004.405744113,14100495.421610476
2,DALYs (Disability-Adjusted Life Years),196,South Africa,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),196,South Africa,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),196,South Africa,1,Male,22,All ages,294,All causes,3,Rate,2021,64634.910637759946,68682.08425833027,60603.46160662933
2,DALYs (Disability-Adjusted Life Years),196,South Africa,2,Female,22,All ages,294,All causes,3,Rate,2021,52500.9999590232,57159.065179561716,48637.43422749715
2,DALYs (Disability-Adjusted Life Years),8,Taiwan (Province of China),1,Male,22,All ages,294,All causes,1,Number,2021,3641276.4659117116,4021208.4768835837,3320160.8697106456
2,DALYs (Disability-Adjusted Life Years),8,Taiwan (Province of China),2,Female,22,All ages,294,All causes,1,Number,2021,2994833.351539977,3488126.5933000892,2586228.8862122395
2,DALYs (Disability-Adjusted Life Years),8,Taiwan (Province of China),1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),8,Taiwan (Province of China),2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),8,Taiwan (Province of China),1,Male,22,All ages,294,All causes,3,Rate,2021,31135.798349173318,34384.51801953048,28390.005618604675
2,DALYs (Disability-Adjusted Life Years),8,Taiwan (Province of China),2,Female,22,All ages,294,All causes,3,Rate,2021,25078.435992104613,29209.22443228855,21656.82292487312
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,1,Male,22,All ages,294,All causes,1,Number,2021,2659470.0599125023,3046572.299521042,2336159.3070750283
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,2,Female,22,All ages,294,All causes,1,Number,2021,2470967.293989403,2851496.74452293,2163315.265416692
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,1,Male,22,All ages,294,All causes,3,Rate,2021,41179.25051183096,47173.143933987114,36173.10485712066
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,2,Female,22,All ages,294,All causes,3,Rate,2021,36275.043201125576,41861.407007308626,31758.556619317853
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,1,Male,22,All ages,294,All causes,1,Number,2021,723713.3142506821,797608.3104794896,662931.6590860813
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,2,Female,22,All ages,294,All causes,1,Number,2021,620894.3177249095,720313.002441301,539824.9500224583
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,1,Male,22,All ages,294,All causes,3,Rate,2021,31567.718705630952,34790.95145369757,28916.47800725382
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,2,Female,22,All ages,294,All causes,3,Rate,2021,25287.69690193525,29336.807183229597,21985.915036700957
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,1,Male,22,All ages,294,All causes,1,Number,2021,26704494.034321878,30721504.379293747,23208456.85631958
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,2,Female,22,All ages,294,All causes,1,Number,2021,24566133.295144815,28280675.48442199,21046517.020821813
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,1,Male,22,All ages,294,All causes,3,Rate,2021,32977.356134272275,37937.95866697465,28660.102906052998
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,2,Female,22,All ages,294,All causes,3,Rate,2021,29365.009630315548,33805.169823612865,25157.853194714156
2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,22,All ages,294,All causes,1,Number,2021,548160.3782183358,601248.7252277517,499056.4478687637
2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,22,All ages,294,All causes,1,Number,2021,485453.1487621377,550586.5867200511,430188.88885334384
2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,22,All ages,294,All causes,3,Rate,2021,37995.56251580171,41675.364427448505,34591.93917944743
2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,22,All ages,294,All causes,3,Rate,2021,31267.43355129319,35462.5972833843,27707.9313030005
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,1,Male,22,All ages,294,All causes,1,Number,2021,112139.62557763225,131664.70639524033,93740.42783740288
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,2,Female,22,All ages,294,All causes,1,Number,2021,102466.77624351541,120309.31005018333,85258.22346941207
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,1,Male,22,All ages,294,All causes,3,Rate,2021,28570.06680024537,33544.51593333142,23882.461452879816
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,2,Female,22,All ages,294,All causes,3,Rate,2021,28119.876414713835,33016.38886452957,23397.346878565866
2,DALYs (Disability-Adjusted Life Years),150,Oman,1,Male,22,All ages,294,All causes,1,Number,2021,678221.7774800069,762715.4746645307,598995.7809224885
2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,22,All ages,294,All causes,1,Number,2021,369057.26423239417,434027.9530421449,314045.5482448075
2,DALYs (Disability-Adjusted Life Years),150,Oman,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),150,Oman,1,Male,22,All ages,294,All causes,3,Rate,2021,23414.528463433147,26331.53900983376,20679.37690529177
2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,22,All ages,294,All causes,3,Rate,2021,20421.77646798994,24016.928257248775,17377.704244250646
2,DALYs (Disability-Adjusted Life Years),211,Mali,1,Male,22,All ages,294,All causes,1,Number,2021,8664352.09248597,9920992.195876336,7607358.983189579
2,DALYs (Disability-Adjusted Life Years),211,Mali,2,Female,22,All ages,294,All causes,1,Number,2021,7366413.77267316,8379756.86497557,6468267.239196674
2,DALYs (Disability-Adjusted Life Years),211,Mali,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),211,Mali,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),211,Mali,1,Male,22,All ages,294,All causes,3,Rate,2021,72288.09678415272,82772.44927203358,63469.43159495026
2,DALYs (Disability-Adjusted Life Years),211,Mali,2,Female,22,All ages,294,All causes,3,Rate,2021,60787.58816592008,69149.68734560079,53376.090078187066
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,1,Male,22,All ages,294,All causes,1,Number,2021,2328068.360230858,2482255.5104442113,2195558.3786519584
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,2,Female,22,All ages,294,All causes,1,Number,2021,1977005.9980527065,2156740.9020295395,1827090.6258849092
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,1,Male,22,All ages,294,All causes,3,Rate,2021,70820.16477779209,75510.55942910939,66789.19262489992
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,2,Female,22,All ages,294,All causes,3,Rate,2021,56491.74176471467,61627.557129749475,52208.00135148073
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,1,Male,22,All ages,294,All causes,1,Number,2021,230229.58277099428,261468.79405704956,202257.88399537557
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,2,Female,22,All ages,294,All causes,1,Number,2021,135632.8908468628,158977.02237783597,116250.35748317366
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,1,Male,22,All ages,294,All causes,3,Rate,2021,23908.522893649657,27152.603820274646,21003.76151371718
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,2,Female,22,All ages,294,All causes,3,Rate,2021,23936.497486969052,28056.270664682314,20515.867297239754
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,1,Male,22,All ages,294,All causes,1,Number,2021,16029921.766634464,18384195.604722023,13543033.826272998
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,2,Female,22,All ages,294,All causes,1,Number,2021,12067914.686725436,14044381.8378698,10284460.574990055
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,1,Male,22,All ages,294,All causes,3,Rate,2021,32050.5855704529,36757.77355317667,27078.245973475747
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,2,Female,22,All ages,294,All causes,3,Rate,2021,24014.120276475245,27947.121223382226,20465.1988050716
2,DALYs (Disability-Adjusted Life Years),210,Liberia,1,Male,22,All ages,294,All causes,1,Number,2021,1360515.9173832801,1654057.6495362557,1135971.1784931049
2,DALYs (Disability-Adjusted Life Years),210,Liberia,2,Female,22,All ages,294,All causes,1,Number,2021,1250402.025936536,1501041.4454731266,1043081.6093665592
2,DALYs (Disability-Adjusted Life Years),210,Liberia,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),210,Liberia,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),210,Liberia,1,Male,22,All ages,294,All causes,3,Rate,2021,49139.38781634775,59741.58719692564,41029.23572958129
2,DALYs (Disability-Adjusted Life Years),210,Liberia,2,Female,22,All ages,294,All causes,3,Rate,2021,46469.628450208475,55784.32920984437,38764.824292574915
2,DALYs (Disability-Adjusted Life Years),80,France,1,Male,22,All ages,294,All causes,1,Number,2021,9968649.339941947,11175355.069444442,8949893.91718015
2,DALYs (Disability-Adjusted Life Years),80,France,2,Female,22,All ages,294,All causes,1,Number,2021,10049435.708205484,11671823.418654475,8639759.51176434
2,DALYs (Disability-Adjusted Life Years),80,France,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),80,France,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),80,France,1,Male,22,All ages,294,All causes,3,Rate,2021,30973.297319933856,34722.61721904936,27807.952293796207
2,DALYs (Disability-Adjusted Life Years),80,France,2,Female,22,All ages,294,All causes,3,Rate,2021,29379.830417525627,34122.93014854327,25258.599256133457
2,DALYs (Disability-Adjusted Life Years),92,Spain,1,Male,22,All ages,294,All causes,1,Number,2021,6799862.517871591,7612545.771592256,6135791.42823428
2,DALYs (Disability-Adjusted Life Years),92,Spain,2,Female,22,All ages,294,All causes,1,Number,2021,6795036.3726753425,7910543.059054835,5845293.016539165
2,DALYs (Disability-Adjusted Life Years),92,Spain,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),92,Spain,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),92,Spain,1,Male,22,All ages,294,All causes,3,Rate,2021,30547.80060728502,34198.71059646362,27564.518050911705
2,DALYs (Disability-Adjusted Life Years),92,Spain,2,Female,22,All ages,294,All causes,3,Rate,2021,29176.29018293493,33966.01388679758,25098.315285056073
2,DALYs (Disability-Adjusted Life Years),91,Portugal,1,Male,22,All ages,294,All causes,1,Number,2021,1805421.568520922,2002582.1390777747,1637532.1483680687
2,DALYs (Disability-Adjusted Life Years),91,Portugal,2,Female,22,All ages,294,All causes,1,Number,2021,1809721.5813946747,2087524.272400991,1583232.41915906
2,DALYs (Disability-Adjusted Life Years),91,Portugal,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),91,Portugal,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),91,Portugal,1,Male,22,All ages,294,All causes,3,Rate,2021,35834.027309717574,39747.272500158935,32501.756237040176
2,DALYs (Disability-Adjusted Life Years),91,Portugal,2,Female,22,All ages,294,All causes,3,Rate,2021,32493.07696469903,37480.95151549728,28426.5233821748
2,DALYs (Disability-Adjusted Life Years),69,Singapore,1,Male,22,All ages,294,All causes,1,Number,2021,572392.4534681813,663027.399865788,497260.1632070832
2,DALYs (Disability-Adjusted Life Years),69,Singapore,2,Female,22,All ages,294,All causes,1,Number,2021,520881.47860159393,625567.739028416,436667.39298248466
2,DALYs (Disability-Adjusted Life Years),69,Singapore,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),69,Singapore,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),69,Singapore,1,Male,22,All ages,294,All causes,3,Rate,2021,19642.339071635764,22752.586836249728,17064.083695284804
2,DALYs (Disability-Adjusted Life Years),69,Singapore,2,Female,22,All ages,294,All causes,3,Rate,2021,18515.55019494427,22236.78773031919,15522.028264412
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,1,Male,22,All ages,294,All causes,1,Number,2021,460322.10412023374,547079.7908040237,384380.89183194167
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,2,Female,22,All ages,294,All causes,1,Number,2021,431950.8886399453,516393.8369592016,367628.83609909925
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,1,Male,22,All ages,294,All causes,3,Rate,2021,33128.57574027441,39372.374525144936,27663.219676373985
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,2,Female,22,All ages,294,All causes,3,Rate,2021,30626.30113904849,36613.49836982067,26065.721214788395
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,1,Male,22,All ages,294,All causes,1,Number,2021,2454915.169275545,2905320.645883683,2094534.4972434035
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,2,Female,22,All ages,294,All causes,1,Number,2021,2065250.295688394,2466816.348028579,1736317.8233345803
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,1,Male,22,All ages,294,All causes,3,Rate,2021,36400.41162960794,43078.82763108805,31056.844173794052
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,2,Female,22,All ages,294,All causes,3,Rate,2021,28344.52709401109,33855.82026479721,23830.093471027387
2,DALYs (Disability-Adjusted Life Years),67,Japan,1,Male,22,All ages,294,All causes,1,Number,2021,20021478.017988764,22356901.96959123,17987777.563081414
2,DALYs (Disability-Adjusted Life Years),67,Japan,2,Female,22,All ages,294,All causes,1,Number,2021,19042858.23198534,22076700.55750037,16448296.82113876
2,DALYs (Disability-Adjusted Life Years),67,Japan,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),67,Japan,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),67,Japan,1,Male,22,All ages,294,All causes,3,Rate,2021,32181.062824464396,35934.85287137062,28912.241109768154
2,DALYs (Disability-Adjusted Life Years),67,Japan,2,Female,22,All ages,294,All causes,3,Rate,2021,29080.89455519805,33713.96211735685,25118.665467177976
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,1,Male,22,All ages,294,All causes,1,Number,2021,5137215.895380138,5905038.112985043,4476507.817065318
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,2,Female,22,All ages,294,All causes,1,Number,2021,4536717.336850337,5155991.990155544,4007196.258639843
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,1,Male,22,All ages,294,All causes,3,Rate,2021,68474.26315714075,78708.6122008435,59667.644991596535
2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,2,Female,22,All ages,294,All causes,3,Rate,2021,56057.51071180911,63709.518305323865,49514.534522218826
2,DALYs (Disability-Adjusted Life Years),57,Belarus,1,Male,22,All ages,294,All causes,1,Number,2021,2560076.997110222,2910344.516267717,2251917.405088542
2,DALYs (Disability-Adjusted Life Years),57,Belarus,2,Female,22,All ages,294,All causes,1,Number,2021,2212044.8312957687,2521250.169361065,1952688.9075247122
2,DALYs (Disability-Adjusted Life Years),57,Belarus,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),57,Belarus,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),57,Belarus,1,Male,22,All ages,294,All causes,3,Rate,2021,58969.48727878677,67037.6414938535,51871.25813877622
2,DALYs (Disability-Adjusted Life Years),57,Belarus,2,Female,22,All ages,294,All causes,3,Rate,2021,44389.16785028339,50594.00034617093,39184.66499827976
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,1,Male,22,All ages,294,All causes,1,Number,2021,19348.231985621882,21291.588262572255,17547.875313973484
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,2,Female,22,All ages,294,All causes,1,Number,2021,14826.224447504463,16813.73544363093,13048.153193889219
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,1,Male,22,All ages,294,All causes,3,Rate,2021,34821.86386962378,38319.407612971205,31581.68280380361
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,2,Female,22,All ages,294,All causes,3,Rate,2021,29730.916484127178,33716.45735101102,26165.363559224614
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,1,Male,22,All ages,294,All causes,1,Number,2021,1177349.793682091,1345853.9516051626,1038012.913852261
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,2,Female,22,All ages,294,All causes,1,Number,2021,950437.6764043558,1103622.6037171138,823977.1015094982
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,1,Male,22,All ages,294,All causes,3,Rate,2021,38944.98315865919,44518.85052390038,34335.92604795814
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,2,Female,22,All ages,294,All causes,3,Rate,2021,27732.851456227985,32202.639365488485,24042.854283666213
2,DALYs (Disability-Adjusted Life Years),163,India,1,Male,22,All ages,294,All causes,1,Number,2021,285433540.75554764,313617078.90200996,258713169.95572758
2,DALYs (Disability-Adjusted Life Years),163,India,2,Female,22,All ages,294,All causes,1,Number,2021,244819482.11236358,275299663.54039174,216069253.03694567
2,DALYs (Disability-Adjusted Life Years),163,India,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),163,India,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),163,India,1,Male,22,All ages,294,All causes,3,Rate,2021,39411.71412942714,43303.203355409394,35722.25418506589
2,DALYs (Disability-Adjusted Life Years),163,India,2,Female,22,All ages,294,All causes,3,Rate,2021,35467.735736345065,39883.49142195262,31302.603458439633
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,1,Male,22,All ages,294,All causes,1,Number,2021,3173543.838221303,3766162.0493428633,2644011.935693837
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,2,Female,22,All ages,294,All causes,1,Number,2021,2855487.375182356,3341433.7724511093,2419382.2478079954
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,1,Male,22,All ages,294,All causes,3,Rate,2021,37924.43072415909,45006.32700139816,31596.427401258454
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,2,Female,22,All ages,294,All causes,3,Rate,2021,32912.468272843624,38513.50700318966,27885.90212757519
2,DALYs (Disability-Adjusted Life Years),139,Algeria,1,Male,22,All ages,294,All causes,1,Number,2021,6517356.457958934,7324384.085165568,5776048.797726998
2,DALYs (Disability-Adjusted Life Years),139,Algeria,2,Female,22,All ages,294,All causes,1,Number,2021,5869094.4109848365,6746433.816669237,5126042.833131439
2,DALYs (Disability-Adjusted Life Years),139,Algeria,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),139,Algeria,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),139,Algeria,1,Male,22,All ages,294,All causes,3,Rate,2021,29044.376709620818,32640.86779781913,25740.764412151555
2,DALYs (Disability-Adjusted Life Years),139,Algeria,2,Female,22,All ages,294,All causes,3,Rate,2021,26973.620799742974,31005.76252118309,23558.64906949524
2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,22,All ages,294,All causes,1,Number,2021,350693.58000740525,413585.9290392117,295214.1484041953
2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,22,All ages,294,All causes,1,Number,2021,146038.96177519177,178816.21166201026,118801.07246578649
2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,22,All ages,294,All causes,3,Rate,2021,16701.50302187237,19696.70115861951,14059.339185986903
2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,22,All ages,294,All causes,3,Rate,2021,16646.61791890944,20382.815086199702,13541.838682330099
2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,1,Male,22,All ages,294,All causes,1,Number,2021,38422.5203299742,46168.54604961877,31802.843835495594
2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,2,Female,22,All ages,294,All causes,1,Number,2021,30661.55389183359,36615.47715819512,26153.84856634269
2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
